cell,cycle_number,policy,IR,QD,Discharge_time,Qdlin_mean,Qdlin_first,Qdlin_last,Qdlin_median,Qdlin_25p,Qdlin_75p,Qdlin_0.1,Qdlin_0.9,Vdlin_mean,Vdlin_first,Vdlin_last,Tdlin_mean,Tdlin_first,Tdlin_last
b2c33,176,4,0.017998651,1.0814478,14.169870000000024,0.7129112600707215,0.00089848595,1.0398276,0.9529478123207339,0.3256729568112417,1.0240810117041113,224,415,2.75,3.5,2.0,34.39004318217325,30.757946,36.471371
b1c26,708,5,0.017265625,1.0133691,12.876244999999955,0.6401701567978112,2.0034196e-05,0.9446367,0.8571208969545827,0.25891182,0.9282394300534663,228,635,2.75,3.5,2.0,34.380862702224945,30.575565,36.771313
b3c21,581,2,0.015092045,0.97491634,12.431251666667716,0.6172743623340816,0.00048691028,0.91214651,0.8203577319352018,0.2515178159665656,0.90022558,229,748,2.75,3.5,2.0,36.13699445209083,33.40180245726235,38.06664514179306
b3c18,982,4,0.01540227,0.9809556,12.836574999995836,0.6464111695680735,4.4229324e-05,0.94223642,0.856786744876753,0.31669183696396863,0.927777571310654,221,638,2.75,3.5,2.0,36.585572611405965,33.669395648304494,38.527508398352914
b1c30,257,5,0.01633748,1.0726434,14.098021666666806,0.7111404736671241,0.00076007604,1.0346687,0.9488109548119076,0.3479319030027908,1.0178755546549096,221,421,2.75,3.5,2.0,34.51771071161953,30.704763,36.71907
b2c32,469,4,0.018848486,0.96424782,11.648974999999822,0.5629311300049555,0.00031522161,0.85444826,0.7558823288738095,0.1348946493746253,0.8398119905560123,243,0,2.75,3.5,2.0,34.79514813822388,30.152504,37.935268
b3c15,273,4,0.015180217,1.0619446,14.058200000001428,0.7126663924458144,0.00082516804,1.0311416,0.9487969077334997,0.37169487990019706,1.0142688149242274,218,417,2.75,3.5,2.0,35.49485337106649,31.75130202079974,37.804014486028315
b1c6,420,3,0.0164252,1.0457363,13.832826666666854,0.6913612411603033,0.00080678967,1.0150373,0.92301297,0.31246012,1.0004418679322529,224,464,2.75,3.5,2.0,36.49794864420123,32.443779,38.973064
b3c0,351,4,0.01523211,1.0590839,14.059105000000756,0.716185873722076,0.0010107066,1.0312834,0.9531650787696018,0.3860583550653128,1.013266254408034,217,410,2.75,3.5,2.0,33.225866786709986,31.631431273759407,34.125475169767014
b2c14,119,3,0.017043697,1.0794284,14.300013333333482,0.7237691636352949,7.3655654e-05,1.0486466,0.969688317991942,0.35385778349686636,1.0298021,222,400,2.75,3.5,2.0,34.58231487988805,30.222803,37.004086
b3c44,517,4,0.01560601,1.0565646,13.792854999999204,0.6941017763779267,2.6246458e-05,1.0119128,0.9222217709926666,0.34206827847231047,0.9974389950947864,222,457,2.75,3.5,2.0,35.1218431196116,31.558827919368444,37.4221500227315
b1c19,291,4,0.016507201,1.0735927,14.057718333333224,0.6996804069560518,0.00025270935,1.0307128,0.9329537121296183,0.3048597112591194,1.0161139025115375,225,444,2.75,3.5,2.0,34.9265077355203,30.68083,37.600204
b1c14,58,4,0.016985359,1.0767031,14.43248999999972,0.7410162076215084,0.00072178093,1.0590723,1.001991036649579,0.36874120386074877,1.0480809,220,369,2.75,3.5,2.0,34.17816802474072,30.109432,36.2258
b1c2,2082,2,0.017203201,0.93797404,12.415984999999633,0.6246911960347318,0.00084792072,0.91123712,0.8427173857014252,0.2576573533758116,0.89223742,229,829,2.75,3.5,2.0,33.74257738010133,29.854355,35.790321
b1c32,313,5,0.016444452,1.0667703,13.793928333333557,0.6902703841316521,3.8889728e-05,1.0118867,0.9222308057937804,0.3123072421268411,0.9970913252352849,224,462,2.75,3.5,2.0,34.02897552205717,30.560818,36.131371
b2c33,111,4,0.017642453,1.0845102,14.440389999999994,0.7338961677575464,0.0003730976,1.0587745,0.9843619718294849,0.36838016051187294,1.0415116317785238,220,386,2.75,3.5,2.0,34.719146424093296,31.467157,36.690205
b3c33,699,4,0.015399961,1.033995,13.7577883333317,0.7037008563650546,6.9089456e-06,1.0091146,0.9344440605844441,0.38980300671765206,0.9936468862131705,216,432,2.75,3.5,2.0,34.507668631265055,33.25025218581226,35.231728403823
b1c2,296,2,0.016915353,1.0798502,14.425933333333035,0.7388787258129509,4.6718128e-06,1.0580862,0.9951898481463031,0.38406391873792806,1.0447400383361676,218,372,2.75,3.5,2.0,32.522907434456414,29.333872,34.194057
b1c26,592,5,0.016932599,1.0498247,13.562393333332693,0.6791872716047392,0.00057737576,0.99418163,0.9048534511444312,0.30529705434165316,0.97949505,225,492,2.75,3.5,2.0,34.48473199447637,30.693048,36.881748
b3c11,20,4,0.015504594,1.0706711,14.361410000000127,0.7483111806553482,8.9600879e-05,1.0536119,1.0094910341260124,0.4185041748034521,1.0466890658702184,215,358,2.75,3.5,2.0,35.11779571134312,31.408619497769326,36.86533932010292
b3c7,235,3,0.015415182,1.0673002,14.284755000000587,0.7398491662697849,5.5861317e-05,1.0473727,0.9884188233812989,0.42678840091218834,1.0343781,215,366,2.75,3.5,2.0,34.081583854129434,32.21953730286529,34.92166617287466
b3c19,1094,4,0.016434774,0.91811216,11.761149999996025,0.5851476844575066,1.9103716e-05,0.86275971,0.7783582605929984,0.24702023433237041,0.8485321087619307,227,0,2.75,3.5,2.0,36.27081472697038,33.88710069106351,38.06622660932916
b1c15,558,4,0.017472215,1.0223629,13.395556666666625,0.6680922161562941,0.00059536984,0.98198354,0.8921676623655532,0.29070234,0.9662231514651776,226,513,2.75,3.5,2.0,34.07737061461953,30.871998,35.809505
b2c27,137,3,0.017405275,1.06568,14.062491666666752,0.7049705504367995,0.00046380606,1.0319388,0.9452330791639811,0.32029471,1.0118669,224,426,2.75,3.5,2.0,33.33971527107446,29.413374,35.660877
b2c14,205,3,0.017031459,1.0700653,13.85906499999983,0.6930476651587305,0.00090816338,1.0166781,0.9270605585884069,0.3088691294445211,1.0019292055629148,226,456,2.75,3.5,2.0,34.8383041385494,30.333506,37.623821
b3c17,951,4,0.01586557,1.0209885,13.509245000003528,0.6871698059493435,2.1410233e-05,0.99116719,0.9111726795662991,0.3691006433695397,0.9758045067068629,218,475,2.75,3.5,2.0,36.042170994412,33.21532471274183,37.83731350328965
b1c17,558,4,0.017267598,1.0496942,13.605550000000221,0.674948139546259,4.8083157e-06,0.99811119,0.9047003051070915,0.2724397128716978,0.9810334647266817,230,493,2.75,3.5,2.0,33.30838244394748,29.446749,35.708302
b1c4,1538,3,0.017301368,0.94622922,12.416363333333479,0.614881543672848,6.8752546e-05,0.91063327,0.8275924575744051,0.21473847,0.88725156,233,811,2.75,3.5,2.0,31.970884929285813,28.842859,33.870945
b3c21,37,2,0.014096262,1.0644101,14.293861666666636,0.7462044909903908,0.00021110539,1.0478073,1.0039718907878257,0.4261888017899481,1.0417867,214,358,2.75,3.5,2.0,35.17104861418105,32.09719884019381,36.64311213112
b1c28,374,5,0.016482553,1.066921,14.010626666666695,0.7134912830948477,0.00042677572,1.0272088,0.9488548648220914,0.38252757921301545,1.0125294447107387,216,419,2.75,3.5,2.0,37.604643245388104,33.522228,39.965553
b3c9,883,4,0.016268604,1.006525,12.895588333338189,0.6409979426260144,0.00058622606,0.94540131,0.8508559527351016,0.273691869349969,0.9317687308287991,227,650,2.75,3.5,2.0,33.69742650926003,31.61287182256651,35.08095379955022
b3c18,266,4,0.014986994,1.0601686,14.16376333333319,0.732027938418887,0.00022250249,1.0390195,0.9739888909032355,0.4297505011003558,1.0231840602593534,212,381,2.75,3.5,2.0,36.788758506277084,33.53778718348299,38.58194657949344
b3c19,257,4,0.01544778,1.0644798,14.204424999999656,0.731020245885077,0.000179993,1.0416238,0.9739755833987607,0.4145961128698272,1.0246087,214,382,2.75,3.5,2.0,36.48374971211705,33.1993377656448,38.3287750532259
b3c15,735,4,0.015588831,0.99094611,12.780418333333607,0.6308867254861295,0.00037672569,0.93783844,0.8336429402876473,0.26205379758684266,0.9244612523268205,228,679,2.75,3.5,2.0,36.18199554002896,32.424376080825745,38.82425451026607
b1c0,1213,2,0.017186549,1.0215729,13.659176666666461,0.7001632248531547,2.5580035e-05,1.0021248,0.94380039,0.3499892099593045,0.98887342,220,415,2.75,3.5,2.0,33.70049373347139,29.393322,35.892933
b3c30,326,4,0.015580242,1.0621635,14.10492166666663,0.719622934832604,0.00025534327,1.034196,0.9578262849747283,0.3930069205323161,1.016158310667464,217,404,2.75,3.5,2.0,33.44123750491285,31.434632562453068,34.61272562603885
b1c0,676,2,0.016852487,1.0507541,14.061040000000503,0.7139000788368219,0.00049998815,1.02721,0.9596349364305642,0.36650391760512663,1.0102777,220,402,2.75,3.5,2.0,33.29591993075869,29.48332,35.430851
b3c18,123,4,0.014990496,1.0665779,14.308934999999476,0.7461062827094537,5.0038263e-05,1.0498292,0.9971160067363987,0.4458636259675215,1.0390918,211,360,2.75,3.5,2.0,36.38808645498492,33.0210112551201,38.09306108472068
b3c0,121,4,0.015187613,1.0691833,14.333428333333963,0.7397230049800348,7.9279789e-06,1.0507514,0.9911016506481052,0.41589233631887396,1.0388795,214,372,2.75,3.5,2.0,33.02382382035659,31.427444008627262,33.84366046290016
b3c8,221,4,0.015069865,1.0626576,14.173476666666101,0.7249272833015645,0.00055728486,1.0395263,0.9663298368844504,0.39821880501828344,1.0218344027594468,216,395,2.75,3.5,2.0,34.70587212672779,32.1489847686851,36.07502095487879
b1c25,696,5,0.017800309,0.99419796,12.741601666666487,0.6341751960665026,0.00074032432,0.93451047,0.8470957410384639,0.269543376630663,0.9189308597721049,226,674,2.75,3.5,2.0,36.17081175055675,31.370352,39.266853
b2c39,169,4,0.018301737,1.0823934,14.020823333333325,0.6981318819604538,0.00084177702,1.0286179,0.9356569200948699,0.28960895789481556,1.0128602762556065,229,442,2.75,3.5,2.0,33.47493425061332,29.545465,35.921555
b1c3,1357,3,0.017468043,0.91253859,11.826133333333324,0.5827493936320155,6.7486304e-05,0.86776638,0.7849770492779119,0.19166573993277,0.84444946,234,0,2.75,3.5,2.0,29.57860686369121,28.331654,30.257652
b3c31,292,4,0.015973816,1.0613215,13.892956666667793,0.7031553324591603,0.00027583397,1.0196356,0.9350336199270357,0.3572510502545699,1.0054932510420282,220,434,2.75,3.5,2.0,35.217187066765185,32.16781484243969,37.050414987401325
b3c36,322,4,0.015111164,1.0467747,13.924600000000407,0.7125745564258255,0.00051927706,1.0210013,0.9493668931551238,0.3922838917506557,1.0040243540334515,215,412,2.75,3.5,2.0,37.602738488041396,33.266301819352,40.19183400665969
b1c25,541,5,0.017263278,1.0466244,13.656168333333337,0.6841629529565624,0.00059750234,1.0016842,0.9112142385860519,0.31529522,0.98545283,223,476,2.75,3.5,2.0,35.669777361630196,30.792452,38.806694
b3c42,14,3,0.016245821,1.0694478,14.359956666666644,0.7457136454155249,0.00021617094,1.0537261,1.01047486979704,0.3931633803361691,1.0464956,219,359,2.75,3.5,2.0,33.59491823102569,30.671014100531657,34.90540428387374
b3c4,261,4,0.015101231,1.0677075,14.2368949999994,0.7340550813099291,0.00021419871,1.044202,0.9774781660264684,0.4256523941008368,1.0274847523422315,214,379,2.75,3.5,2.0,33.089460254981866,32.195971302083336,33.62579633352638
b1c20,109,4,0.015164667,1.0586631,14.099088333333686,0.7123103187943416,0.00033511795,1.034292,0.9561945705746515,0.3379345368640219,1.0138483,222,411,2.75,3.5,2.0,32.75623352416714,29.860262,34.426338
b1c31,3,5,0.016886387,1.0967276,14.77172166666666,0.7674188253348747,0.00015280259,1.0830309,1.0403038300907772,0.40791534049174166,1.0770649,217,346,2.75,3.5,2.0,30.28863972147493,30.178034,30.357252
b3c16,502,3,0.015262184,1.0481155,14.003415000000192,0.7225526847369049,0.00018598989,1.0269233,0.9630250212949898,0.4143994377404445,1.0113291,214,390,2.75,3.5,2.0,36.584693173434495,33.22156939338126,38.42249725052736
b2c27,331,3,0.017873105,1.0258448,12.888926666667011,0.6307124172714986,0.00037477358,0.94521421,0.8418936772567952,0.20931147915423365,0.9319001358316827,234,649,2.75,3.5,2.0,33.79532956846213,29.94866,36.240349
b3c6,653,2,0.015909312,0.8888725,11.235273333332348,0.5549058746797918,0.00058648933,0.82420683,0.7338347346604193,0.21276350909269032,0.81338078,231,0,2.75,3.5,2.0,37.98048081822423,38.77384314594616,38.05687043143093
b3c36,191,4,0.015122788,1.0536567,14.088518333332221,0.7260393340616013,0.00030636165,1.033156,0.9703737180201287,0.40870908462490446,1.0188726,214,388,2.75,3.5,2.0,37.226904508508525,32.89824081479156,39.599200747680946
b1c4,581,3,0.016977169,1.0642455,14.148956666666585,0.7147061080521424,0.00064602285,1.0383186,0.9581276572628226,0.3428435104129558,1.0163885,222,405,2.75,3.5,2.0,32.38617002847384,29.312271,34.1502
b3c41,693,4,0.018805083,0.9680599,12.503743333334569,0.617074044179358,0.00059724826,0.9173606,0.8283286204059506,0.21697517968510927,0.9002871193836052,234,749,2.75,3.5,2.0,35.68219159688057,32.245537751229286,38.034208631895844
b3c34,272,4,0.015310951,1.0545744,14.077436666665989,0.7234822092554289,7.3954441e-05,1.0326771,0.9645044024938982,0.40590403482557064,1.0160065,214,393,2.75,3.5,2.0,37.38178716285799,33.29576706020966,39.69474312375708
b1c11,621,4,0.017077947,1.0063086,13.122348333333377,0.6531127134338537,0.00055881386,0.96234471,0.87129241,0.2872998014744477,0.9460881637102793,225,575,2.75,3.5,2.0,34.19243686201461,30.234108,36.661991
b3c21,531,2,0.014799706,0.98746979,12.704973333332841,0.6354491839856491,0.00010881681,0.9325524,0.8437589156589677,0.28347278959788375,0.9206567004433267,225,680,2.75,3.5,2.0,36.82230832323251,34.16354320976956,38.64353999280723
b2c21,101,3,0.017168425,1.0763106,14.32112500000003,0.7220629488826519,0.00055544236,1.0506244,0.9708939786819275,0.3392511212627197,1.0311180127764068,221,404,2.75,3.5,2.0,33.567893895449274,30.751354,35.371552
b3c11,162,4,0.015541027,1.0653162,14.19327166666626,0.7233414305611798,0.0002032395,1.0415626,0.9682511984400057,0.378631425053672,1.023056385176682,219,395,2.75,3.5,2.0,35.329835385870815,31.35286869368132,37.581117104333245
b1c3,1279,3,0.017028334,0.94290632,12.36507166666706,0.6145766470228345,0.00050901173,0.90739441,0.8284872413325878,0.22828785,0.8851445610495523,232,851,2.75,3.5,2.0,29.572228539761902,28.187233,30.214554
b1c32,43,5,0.016161093,1.0811298,14.492365000000188,0.7486385673838835,0.00032231485,1.0636309,1.0085746,0.4014549724494649,1.0538309,218,363,2.75,3.5,2.0,33.8542519320553,30.38806,35.586727
b3c36,18,4,0.015106361,1.0603836,14.248468333333342,0.7455261683414672,0.00021219012,1.0451492,1.0040890849407833,0.4308499594992625,1.0392512,213,358,2.75,3.5,2.0,36.53838802465788,32.147328412978794,38.64821815288365
b1c33,401,5,0.016200021,1.0734358,13.94468000000003,0.7071954305233675,2.0595644e-05,1.0228782,0.93982899,0.3695218,1.0080225164236187,218,425,2.75,3.5,2.0,37.83065379868466,33.330494,40.563446
b3c24,369,4,0.015541907,1.0367558,13.73068833333285,0.6952981969797994,5.9542954e-06,1.0069075,0.9244976974967354,0.35573572873977677,0.9941267297998372,219,453,2.75,3.5,2.0,36.3462825521239,33.284905778776235,38.16770332865993
b1c28,546,5,0.017223878,1.0489684,13.56459333333332,0.6797393469668864,0.00091622787,0.99452877,0.9065581137017511,0.31024396,0.9807840857154743,224,482,2.75,3.5,2.0,35.784361481120065,31.478743,38.466034
b1c23,339,5,0.016323699,1.0748916,14.298378333332948,0.735095139222929,2.0416477e-05,1.0485594,0.9794892525861296,0.4189904136136263,1.0304454133745617,214,378,2.75,3.5,2.0,36.66476430657639,33.651352,38.257919
b3c10,64,3,0.015381102,1.0646757,14.279800000000005,0.7393012066589164,3.2287506e-05,1.0473158,0.9968054699895976,0.4041742347268183,1.0386859,216,370,2.75,3.5,2.0,33.20476380139558,30.753014740330336,34.4405425703919
b3c10,340,3,0.015357038,1.0552062,14.049403333334098,0.7165919163944893,0.00042922286,1.0307182,0.9571997583261262,0.3796777273262957,1.0126332,217,405,2.75,3.5,2.0,34.05628627697501,31.487471941160127,35.50976770189281
b2c18,397,3,0.018614905,0.97706807,12.130101666666697,0.5803105309164593,5.5424989e-06,0.88940728,0.7746036367485458,0.13018514,0.8753302642444296,244,0,2.75,3.5,2.0,34.57406878523453,29.962072,37.79295
b2c11,88,3,0.01713519,1.0719334,14.30224833333341,0.727476657843247,0.00037778597,1.049057,0.9805843008783794,0.3497146938665671,1.0324535,221,388,2.75,3.5,2.0,34.734409319839955,30.534088,36.981655
b1c19,590,4,0.017672464,1.0274506,13.181311666666687,0.6441504736649616,0.00017399147,0.96705592,0.8612672401580752,0.21967178437763943,0.9515241886679198,233,591,2.75,3.5,2.0,34.520920243948986,30.066961,37.509434
b2c25,361,3,0.018229984,1.0023978,12.472368333333485,0.6000412166548411,0.0003452065,0.91469228,0.8025169358062594,0.14905806949924202,0.90145564,242,740,2.75,3.5,2.0,29.898554874094014,28.357319,30.484251
b3c34,782,4,0.015546712,1.02345,13.560561666668704,0.6893397838252616,0.00063279166,0.99545485,0.9140993989081687,0.36644212963009776,0.9818928393031241,218,470,2.75,3.5,2.0,37.76883741565645,33.73588885715761,40.24896636827603
b3c7,867,3,0.015738072,1.0446018,13.905076666665263,0.7074798736494242,0.00057262642,1.0198824,0.9398656798753493,0.37307934488245986,1.003767331929725,221,424,2.75,3.5,2.0,33.55038706858164,31.691639,34.553351517175805
b1c5,958,3,0.016461255,0.98208505,12.836414999999882,0.6398444867002825,0.00048591834,0.94159001,0.85399485,0.26544923,0.9275051458955925,226,637,2.75,3.5,2.0,34.45940024423154,31.756159,36.023659
b2c17,328,3,0.018056609,1.0358219,13.061564999999732,0.6339587804588482,6.8566573e-07,0.95770735,0.8482969898972824,0.17633990882692865,0.94437784,240,625,2.75,3.5,2.0,31.397787520450134,28.618668,32.933231
b1c33,351,5,0.016020544,1.0790241,14.059331666666548,0.7146641271041446,0.0003435385,1.0307482,0.9498435316812885,0.37871116,1.0153502757392385,217,415,2.75,3.5,2.0,37.780363228314265,33.437534,40.485397
b1c1,2036,2,0.017290458,0.9231075,12.135899999999676,0.6066330220600363,4.6000764e-06,0.89067096,0.8210396758161591,0.22469743367574796,0.87158072,233,0,2.75,3.5,2.0,31.935668691596657,29.894697,32.907719
b1c3,97,3,0.016387368,1.084765,14.543518333333004,0.7501141496457255,2.1925231e-05,1.066805,1.0092434655374833,0.413351998195298,1.0549995,215,362,2.75,3.5,2.0,30.072158671731536,29.420118,30.403568
b3c16,1563,3,0.015379255,0.913001,12.005971666666056,0.6076543328714653,0.00011763196,0.88125336,0.8081541692577188,0.3003309010378946,0.8609562805387485,220,0,2.75,3.5,2.0,37.46730258869569,35.219311,39.08556728126557
b2c35,123,4,0.017085196,1.0698479,14.16971166666626,0.7102209103183743,0.00010715701,1.0388901,0.95218879,0.32282317723265247,1.0235951743705924,223,424,2.75,3.5,2.0,35.9356179896019,30.742146,39.112541
b1c19,451,4,0.01658362,1.0583744,13.780990000000262,0.6848238963384482,0.00049605145,1.0112195,0.9114272627180873,0.2998462540766668,0.99688709,225,479,2.75,3.5,2.0,36.185251424186404,31.904678,38.923653
b1c2,2026,2,0.017385965,0.95044929,12.62507166666716,0.6363799484142701,0.00047464695,0.92574728,0.8584989926458564,0.26445973,0.9086225716567583,228,674,2.75,3.5,2.0,34.696203714540914,29.922035,37.312714
b2c11,218,3,0.017265417,1.0492809,13.578325000000284,0.6760293277094461,0.00090956868,0.99572957,0.9078144626317789,0.26488689,0.9812448700346528,230,489,2.75,3.5,2.0,34.72646132513495,30.367481,37.340504
b1c16,282,4,0.016763216,1.0792465,14.271353333333298,0.7224434909523287,0.00092520454,1.0472392,0.9682260658303474,0.35612872621424696,1.0265991329830717,220,399,2.75,3.5,2.0,34.24997833576771,30.474747,36.53281
b1c1,1647,2,0.01692415,1.0038694,13.351656666666774,0.6752179830368836,2.0484027e-05,0.97898126,0.9073250268754629,0.3198037223559873,0.9611352966529976,223,481,2.75,3.5,2.0,32.087486847296745,30.685898,33.396755
b3c7,213,3,0.015388164,1.0654731,14.304746666667047,0.7402609036468559,0.00061790354,1.0467752,0.9890135421510269,0.4302739437084246,1.0339484938841186,215,365,2.75,3.5,2.0,34.00936634260463,32.05726487508317,34.87728940647174
